ideTarifaMediaFornecimento,nomClasseConsumo,nomRegiao,vlrConsumoMWh,mesReferencia,anoReferencia,dthProcessamento,
1,Comercial e Serviços e Outras,Brasil,434.27,12,2016,13/09/2017 00:00:00,
2,Comercial e Serviços e Outras,Brasil,449.36,9,2016,13/09/2017 00:00:00,
3,Comercial e Serviços e Outras,Centro-Oeste,452.17,12,2016,13/09/2017 00:00:00,
4,Comercial e Serviços e Outras,Centro-Oeste,535.42,9,2016,13/09/2017 00:00:00,
5,Comercial e Serviços e Outras,Nordeste,415.44,12,2016,13/09/2017 00:00:00,
6,Comercial e Serviços e Outras,Nordeste,413.02,9,2016,13/09/2017 00:00:00,
7,Comercial e Serviços e Outras,Norte,484.89,12,2016,13/09/2017 00:00:00,
8,Comercial e Serviços e Outras,Norte,466.56,9,2016,13/09/2017 00:00:00,
9,Comercial e Serviços e Outras,Sudeste,436.31,12,2016,13/09/2017 00:00:00,
10,Comercial e Serviços e Outras,Sudeste,452.47,9,2016,13/09/2017 00:00:00,
11,Comercial e Serviços e Outras,Sul,420.76,12,2016,13/09/2017 00:00:00,
12,Comercial e Serviços e Outras,Sul,422.36,9,2016,13/09/2017 00:00:00,
13, Serviços e Outras,Brasil,188.85,12,2012,13/09/2017 00:00:00,
14, Serviços e Outras,Brasil,270.41,12,2013,13/09/2017 00:00:00,
15, Serviços e Outras,Brasil,292.94,12,2014,13/09/2017 00:00:00,
16, Serviços e Outras,Brasil,411.64,12,2015,13/09/2017 00:00:00,
17, Serviços e Outras,Brasil,448.07,3,2003,13/09/2017 00:00:00,
18, Serviços e Outras,Brasil,272.11,3,2012,13/09/2017 00:00:00,
19, Serviços e Outras,Brasil,154.84,3,2013,13/09/2017 00:00:00,
20, Serviços e Outras,Brasil,269.68,3,2014,13/09/2017 00:00:00,
21, Serviços e Outras,Brasil,348.35,3,2015,13/09/2017 00:00:00,
22, Serviços e Outras,Brasil,450.40,3,2016,13/09/2017 00:00:00,
23, Serviços e Outras,Brasil,435.47,3,2017,13/09/2017 00:00:00,
24, Serviços e Outras,Brasil,272.11,6,2012,13/09/2017 00:00:00,
25, Serviços e Outras,Brasil,262.75,6,2013,13/09/2017 00:00:00,
26, Serviços e Outras,Brasil,273.64,6,2014,13/09/2017 00:00:00,
27, Serviços e Outras,Brasil,384.18,6,2015,13/09/2017 00:00:00,
28, Serviços e Outras,Brasil,448.75,6,2016,13/09/2017 00:00:00,
29, Serviços e Outras,Brasil,182.04,9,2012,13/09/2017 00:00:00,
30, Serviços e Outras,Brasil,266.13,9,2013,13/09/2017 00:00:00,
31, Serviços e Outras,Brasil,278.04,9,2014,13/09/2017 00:00:00,
32, Serviços e Outras,Brasil,401.58,9,2015,13/09/2017 00:00:00,
33, Serviços e Outras,Centro-Oeste,201.56,12,2012,13/09/2017 00:00:00,
34, Serviços e Outras,Centro-Oeste,283.45,12,2013,13/09/2017 00:00:00,
35, Serviços e Outras,Centro-Oeste,297.50,12,2014,13/09/2017 00:00:00,
36, Serviços e Outras,Centro-Oeste,419.93,12,2015,13/09/2017 00:00:00,
37, Serviços e Outras,Centro-Oeste,456.85,3,2003,13/09/2017 00:00:00,
38, Serviços e Outras,Centro-Oeste,301.75,3,2012,13/09/2017 00:00:00,
39, Serviços e Outras,Centro-Oeste,167.88,3,2013,13/09/2017 00:00:00,
40, Serviços e Outras,Centro-Oeste,277.53,3,2014,13/09/2017 00:00:00,
41, Serviços e Outras,Centro-Oeste,357.71,3,2015,13/09/2017 00:00:00,
42, Serviços e Outras,Centro-Oeste,450.82,3,2016,13/09/2017 00:00:00,
43, Serviços e Outras,Centro-Oeste,451.60,3,2017,13/09/2017 00:00:00,
44, Serviços e Outras,Centro-Oeste,301.75,6,2012,13/09/2017 00:00:00,
45, Serviços e Outras,Centro-Oeste,272.00,6,2013,13/09/2017 00:00:00,
46, Serviços e Outras,Centro-Oeste,281.19,6,2014,13/09/2017 00:00:00,
47, Serviços e Outras,Centro-Oeste,386.09,6,2015,13/09/2017 00:00:00,
48, Serviços e Outras,Centro-Oeste,454.03,6,2016,13/09/2017 00:00:00,
49, Serviços e Outras,Centro-Oeste,175.75,9,2012,13/09/2017 00:00:00,
50, Serviços e Outras,Centro-Oeste,272.19,9,2013,13/09/2017 00:00:00,
51, Serviços e Outras,Centro-Oeste,282.34,9,2014,13/09/2017 00:00:00,
52, Serviços e Outras,Centro-Oeste,409.86,9,2015,13/09/2017 00:00:00,
53, Serviços e Outras,Nordeste,198.96,12,2012,13/09/2017 00:00:00,
54, Serviços e Outras,Nordeste,274.72,12,2013,13/09/2017 00:00:00,
55, Serviços e Outras,Nordeste,302.96,12,2014,13/09/2017 00:00:00,
56, Serviços e Outras,Nordeste,373.37,12,2015,13/09/2017 00:00:00,
57, Serviços e Outras,Nordeste,382.42,3,2003,13/09/2017 00:00:00,
58, Serviços e Outras,Nordeste,278.99,3,2012,13/09/2017 00:00:00,
59, Serviços e Outras,Nordeste,164.89,3,2013,13/09/2017 00:00:00,
60, Serviços e Outras,Nordeste,275.23,3,2014,13/09/2017 00:00:00,
61, Serviços e Outras,Nordeste,339.24,3,2015,13/09/2017 00:00:00,
62, Serviços e Outras,Nordeste,388.35,3,2016,13/09/2017 00:00:00,
63, Serviços e Outras,Nordeste,419.50,3,2017,13/09/2017 00:00:00,
64, Serviços e Outras,Nordeste,278.99,6,2012,13/09/2017 00:00:00,
65, Serviços e Outras,Nordeste,275.60,6,2013,13/09/2017 00:00:00,
66, Serviços e Outras,Nordeste,280.56,6,2014,13/09/2017 00:00:00,
67, Serviços e Outras,Nordeste,357.40,6,2015,13/09/2017 00:00:00,
68, Serviços e Outras,Nordeste,411.90,6,2016,13/09/2017 00:00:00,
69, Serviços e Outras,Nordeste,196.50,9,2012,13/09/2017 00:00:00,
70, Serviços e Outras,Nordeste,277.47,9,2013,13/09/2017 00:00:00,
71, Serviços e Outras,Nordeste,292.62,9,2014,13/09/2017 00:00:00,
72, Serviços e Outras,Nordeste,367.60,9,2015,13/09/2017 00:00:00,
73, Serviços e Outras,Norte,201.44,12,2012,13/09/2017 00:00:00,
74, Serviços e Outras,Norte,299.77,12,2013,13/09/2017 00:00:00,
75, Serviços e Outras,Norte,329.61,12,2014,13/09/2017 00:00:00,
76, Serviços e Outras,Norte,394.43,12,2015,13/09/2017 00:00:00,
77, Serviços e Outras,Norte,440.25,3,2003,13/09/2017 00:00:00,
78, Serviços e Outras,Norte,310.76,3,2012,13/09/2017 00:00:00,
79, Serviços e Outras,Norte,185.77,3,2013,13/09/2017 00:00:00,
80, Serviços e Outras,Norte,311.83,3,2014,13/09/2017 00:00:00,
81, Serviços e Outras,Norte,379.00,3,2015,13/09/2017 00:00:00,
82, Serviços e Outras,Norte,438.62,3,2016,13/09/2017 00:00:00,
83, Serviços e Outras,Norte,502.01,3,2017,13/09/2017 00:00:00,
84, Serviços e Outras,Norte,310.76,6,2012,13/09/2017 00:00:00,
85, Serviços e Outras,Norte,295.66,6,2013,13/09/2017 00:00:00,
86, Serviços e Outras,Norte,309.85,6,2014,13/09/2017 00:00:00,
87, Serviços e Outras,Norte,391.27,6,2015,13/09/2017 00:00:00,
88, Serviços e Outras,Norte,439.03,6,2016,13/09/2017 00:00:00,
89, Serviços e Outras,Norte,190.57,9,2012,13/09/2017 00:00:00,
90, Serviços e Outras,Norte,297.01,9,2013,13/09/2017 00:00:00,
91, Serviços e Outras,Norte,298.95,9,2014,13/09/2017 00:00:00,
92, Serviços e Outras,Norte,388.77,9,2015,13/09/2017 00:00:00,
93, Serviços e Outras,Sudeste,187.38,12,2012,13/09/2017 00:00:00,
94, Serviços e Outras,Sudeste,267.93,12,2013,13/09/2017 00:00:00,
95, Serviços e Outras,Sudeste,288.63,12,2014,13/09/2017 00:00:00,
96, Serviços e Outras,Sudeste,420.78,12,2015,13/09/2017 00:00:00,
97, Serviços e Outras,Sudeste,460.37,3,2003,13/09/2017 00:00:00,
98, Serviços e Outras,Sudeste,290.13,3,2012,13/09/2017 00:00:00,
99, Serviços e Outras,Sudeste,161.39,3,2013,13/09/2017 00:00:00,
100, Serviços e Outras,Sudeste,267.59,3,2014,13/09/2017 00:00:00,
101, Serviços e Outras,Sudeste,347.82,3,2015,13/09/2017 00:00:00,
102, Serviços e Outras,Sudeste,460.79,3,2016,13/09/2017 00:00:00,
103, Serviços e Outras,Sudeste,437.05,3,2017,13/09/2017 00:00:00,
104, Serviços e Outras,Sudeste,290.13,6,2012,13/09/2017 00:00:00,
105, Serviços e Outras,Sudeste,261.08,6,2013,13/09/2017 00:00:00,
106, Serviços e Outras,Sudeste,271.60,6,2014,13/09/2017 00:00:00,
107, Serviços e Outras,Sudeste,390.27,6,2015,13/09/2017 00:00:00,
108, Serviços e Outras,Sudeste,460.67,6,2016,13/09/2017 00:00:00,
109, Serviços e Outras,Sudeste,180.95,9,2012,13/09/2017 00:00:00,
110, Serviços e Outras,Sudeste,263.84,9,2013,13/09/2017 00:00:00,
111, Serviços e Outras,Sudeste,277.75,9,2014,13/09/2017 00:00:00,
112, Serviços e Outras,Sudeste,409.71,9,2015,13/09/2017 00:00:00,
113, Serviços e Outras,Sul,168.69,12,2012,13/09/2017 00:00:00,
114, Serviços e Outras,Sul,259.22,12,2013,13/09/2017 00:00:00,
115, Serviços e Outras,Sul,283.64,12,2014,13/09/2017 00:00:00,
116, Serviços e Outras,Sul,420.57,12,2015,13/09/2017 00:00:00,
117, Serviços e Outras,Sul,470.50,3,2003,13/09/2017 00:00:00,
118, Serviços e Outras,Sul,214.42,3,2012,13/09/2017 00:00:00,
119, Serviços e Outras,Sul,105.98,3,2013,13/09/2017 00:00:00,
120, Serviços e Outras,Sul,258.50,3,2014,13/09/2017 00:00:00,
121, Serviços e Outras,Sul,345.39,3,2015,13/09/2017 00:00:00,
122, Serviços e Outras,Sul,477.45,3,2016,13/09/2017 00:00:00,
123, Serviços e Outras,Sul,419.91,3,2017,13/09/2017 00:00:00,
124, Serviços e Outras,Sul,214.42,6,2012,13/09/2017 00:00:00,
125, Serviços e Outras,Sul,241.34,6,2013,13/09/2017 00:00:00,
126, Serviços e Outras,Sul,260.62,6,2014,13/09/2017 00:00:00,
127, Serviços e Outras,Sul,386.55,6,2015,13/09/2017 00:00:00,
128, Serviços e Outras,Sul,451.76,6,2016,13/09/2017 00:00:00,
129, Serviços e Outras,Sul,167.75,9,2012,13/09/2017 00:00:00,
130, Serviços e Outras,Sul,249.25,9,2013,13/09/2017 00:00:00,
131, Serviços e Outras,Sul,258.49,9,2014,13/09/2017 00:00:00,
132, Serviços e Outras,Sul,407.83,9,2015,13/09/2017 00:00:00,
133,Consumo Próprio,Brasil,189.89,12,2012,13/09/2017 00:00:00,
134,Consumo Próprio,Brasil,295.15,12,2013,13/09/2017 00:00:00,
135,Consumo Próprio,Brasil,308.29,12,2014,13/09/2017 00:00:00,
136,Consumo Próprio,Brasil,413.65,12,2015,13/09/2017 00:00:00,
137,Consumo Próprio,Brasil,447.84,12,2016,13/09/2017 00:00:00,
138,Consumo Próprio,Brasil,457.62,3,2003,13/09/2017 00:00:00,
139,Consumo Próprio,Brasil,287.23,3,2012,13/09/2017 00:00:00,
140,Consumo Próprio,Brasil,163.79,3,2013,13/09/2017 00:00:00,
141,Consumo Próprio,Brasil,284.69,3,2014,13/09/2017 00:00:00,
142,Consumo Próprio,Brasil,361.37,3,2015,13/09/2017 00:00:00,
143,Consumo Próprio,Brasil,461.48,3,2016,13/09/2017 00:00:00,
144,Consumo Próprio,Brasil,446.58,3,2017,13/09/2017 00:00:00,
145,Consumo Próprio,Brasil,287.23,6,2012,13/09/2017 00:00:00,
146,Consumo Próprio,Brasil,275.42,6,2013,13/09/2017 00:00:00,
147,Consumo Próprio,Brasil,289.44,6,2014,13/09/2017 00:00:00,
148,Consumo Próprio,Brasil,390.51,6,2015,13/09/2017 00:00:00,
149,Consumo Próprio,Brasil,462.49,6,2016,13/09/2017 00:00:00,
150,Consumo Próprio,Brasil,193.42,9,2012,13/09/2017 00:00:00,
151,Consumo Próprio,Brasil,278.35,9,2013,13/09/2017 00:00:00,
152,Consumo Próprio,Brasil,287.83,9,2014,13/09/2017 00:00:00,
153,Consumo Próprio,Brasil,402.57,9,2015,13/09/2017 00:00:00,
154,Consumo Próprio,Brasil,464.02,9,2016,13/09/2017 00:00:00,
155,Consumo Próprio,Centro-Oeste,305.87,12,2012,13/09/2017 00:00:00,
156,Consumo Próprio,Centro-Oeste,301.96,12,2013,13/09/2017 00:00:00,
157,Consumo Próprio,Centro-Oeste,327.41,12,2014,13/09/2017 00:00:00,
158,Consumo Próprio,Centro-Oeste,432.88,12,2015,13/09/2017 00:00:00,
159,Consumo Próprio,Centro-Oeste,477.22,12,2016,13/09/2017 00:00:00,
160,Consumo Próprio,Centro-Oeste,473.58,3,2003,13/09/2017 00:00:00,
161,Consumo Próprio,Centro-Oeste,342.95,3,2012,13/09/2017 00:00:00,
162,Consumo Próprio,Centro-Oeste,247.52,3,2013,13/09/2017 00:00:00,
163,Consumo Próprio,Centro-Oeste,300.19,3,2014,13/09/2017 00:00:00,
164,Consumo Próprio,Centro-Oeste,376.68,3,2015,13/09/2017 00:00:00,
165,Consumo Próprio,Centro-Oeste,469.39,3,2016,13/09/2017 00:00:00,
166,Consumo Próprio,Centro-Oeste,482.19,3,2017,13/09/2017 00:00:00,
167,Consumo Próprio,Centro-Oeste,342.95,6,2012,13/09/2017 00:00:00,
168,Consumo Próprio,Centro-Oeste,301.45,6,2013,13/09/2017 00:00:00,
169,Consumo Próprio,Centro-Oeste,309.24,6,2014,13/09/2017 00:00:00,
170,Consumo Próprio,Centro-Oeste,409.69,6,2015,13/09/2017 00:00:00,
171,Consumo Próprio,Centro-Oeste,491.44,6,2016,13/09/2017 00:00:00,
172,Consumo Próprio,Centro-Oeste,278.34,9,2012,13/09/2017 00:00:00,
173,Consumo Próprio,Centro-Oeste,300.73,9,2013,13/09/2017 00:00:00,
174,Consumo Próprio,Centro-Oeste,306.85,9,2014,13/09/2017 00:00:00,
175,Consumo Próprio,Centro-Oeste,425.15,9,2015,13/09/2017 00:00:00,
176,Consumo Próprio,Centro-Oeste,542.35,9,2016,13/09/2017 00:00:00,
177,Consumo Próprio,Nordeste,189.34,12,2012,13/09/2017 00:00:00,
178,Consumo Próprio,Nordeste,285.51,12,2013,13/09/2017 00:00:00,
179,Consumo Próprio,Nordeste,311.89,12,2014,13/09/2017 00:00:00,
180,Consumo Próprio,Nordeste,387.44,12,2015,13/09/2017 00:00:00,
181,Consumo Próprio,Nordeste,431.44,12,2016,13/09/2017 00:00:00,
182,Consumo Próprio,Nordeste,393.63,3,2003,13/09/2017 00:00:00,
183,Consumo Próprio,Nordeste,283.56,3,2012,13/09/2017 00:00:00,
184,Consumo Próprio,Nordeste,162.85,3,2013,13/09/2017 00:00:00,
185,Consumo Próprio,Nordeste,283.88,3,2014,13/09/2017 00:00:00,
186,Consumo Próprio,Nordeste,351.62,3,2015,13/09/2017 00:00:00,
187,Consumo Próprio,Nordeste,402.66,3,2016,13/09/2017 00:00:00,
188,Consumo Próprio,Nordeste,433.17,3,2017,13/09/2017 00:00:00,
189,Consumo Próprio,Nordeste,283.56,6,2012,13/09/2017 00:00:00,
190,Consumo Próprio,Nordeste,274.86,6,2013,13/09/2017 00:00:00,
191,Consumo Próprio,Nordeste,289.08,6,2014,13/09/2017 00:00:00,
192,Consumo Próprio,Nordeste,370.64,6,2015,13/09/2017 00:00:00,
193,Consumo Próprio,Nordeste,424.91,6,2016,13/09/2017 00:00:00,
194,Consumo Próprio,Nordeste,192.82,9,2012,13/09/2017 00:00:00,
195,Consumo Próprio,Nordeste,284.72,9,2013,13/09/2017 00:00:00,
196,Consumo Próprio,Nordeste,295.83,9,2014,13/09/2017 00:00:00,
197,Consumo Próprio,Nordeste,381.21,9,2015,13/09/2017 00:00:00,
198,Consumo Próprio,Nordeste,430.33,9,2016,13/09/2017 00:00:00,
199,Consumo Próprio,Norte,239.78,12,2012,13/09/2017 00:00:00,
200,Consumo Próprio,Norte,314.10,12,2013,13/09/2017 00:00:00,
201,Consumo Próprio,Norte,310.54,12,2014,13/09/2017 00:00:00,
202,Consumo Próprio,Norte,384.56,12,2015,13/09/2017 00:00:00,
203,Consumo Próprio,Norte,503.32,12,2016,13/09/2017 00:00:00,
204,Consumo Próprio,Norte,465.42,3,2003,13/09/2017 00:00:00,
205,Consumo Próprio,Norte,334.38,3,2012,13/09/2017 00:00:00,
206,Consumo Próprio,Norte,233.08,3,2013,13/09/2017 00:00:00,
207,Consumo Próprio,Norte,287.05,3,2014,13/09/2017 00:00:00,
208,Consumo Próprio,Norte,359.53,3,2015,13/09/2017 00:00:00,
209,Consumo Próprio,Norte,461.59,3,2016,13/09/2017 00:00:00,
210,Consumo Próprio,Norte,514.31,3,2017,13/09/2017 00:00:00,
211,Consumo Próprio,Norte,334.38,6,2012,13/09/2017 00:00:00,
212,Consumo Próprio,Norte,276.21,6,2013,13/09/2017 00:00:00,
213,Consumo Próprio,Norte,288.65,6,2014,13/09/2017 00:00:00,
214,Consumo Próprio,Norte,364.02,6,2015,13/09/2017 00:00:00,
215,Consumo Próprio,Norte,471.43,6,2016,13/09/2017 00:00:00,
216,Consumo Próprio,Norte,231.59,9,2012,13/09/2017 00:00:00,
217,Consumo Próprio,Norte,274.79,9,2013,13/09/2017 00:00:00,
218,Consumo Próprio,Norte,280.38,9,2014,13/09/2017 00:00:00,
219,Consumo Próprio,Norte,372.34,9,2015,13/09/2017 00:00:00,
220,Consumo Próprio,Norte,495.40,9,2016,13/09/2017 00:00:00,
221,Consumo Próprio,Sudeste,221.93,12,2012,13/09/2017 00:00:00,
222,Consumo Próprio,Sudeste,292.92,12,2013,13/09/2017 00:00:00,
223,Consumo Próprio,Sudeste,310.51,12,2014,13/09/2017 00:00:00,
224,Consumo Próprio,Sudeste,429.75,12,2015,13/09/2017 00:00:00,
225,Consumo Próprio,Sudeste,441.51,12,2016,13/09/2017 00:00:00,
226,Consumo Próprio,Sudeste,473.09,3,2003,13/09/2017 00:00:00,
227,Consumo Próprio,Sudeste,303.45,3,2012,13/09/2017 00:00:00,
228,Consumo Próprio,Sudeste,228.82,3,2013,13/09/2017 00:00:00,
229,Consumo Próprio,Sudeste,290.05,3,2014,13/09/2017 00:00:00,
230,Consumo Próprio,Sudeste,368.83,3,2015,13/09/2017 00:00:00,
231,Consumo Próprio,Sudeste,476.55,3,2016,13/09/2017 00:00:00,
232,Consumo Próprio,Sudeste,448.32,3,2017,13/09/2017 00:00:00,
233,Consumo Próprio,Sudeste,303.45,6,2012,13/09/2017 00:00:00,
234,Consumo Próprio,Sudeste,280.23,6,2013,13/09/2017 00:00:00,
235,Consumo Próprio,Sudeste,295.13,6,2014,13/09/2017 00:00:00,
236,Consumo Próprio,Sudeste,406.87,6,2015,13/09/2017 00:00:00,
237,Consumo Próprio,Sudeste,472.78,6,2016,13/09/2017 00:00:00,
238,Consumo Próprio,Sudeste,242.78,9,2012,13/09/2017 00:00:00,
239,Consumo Próprio,Sudeste,282.17,9,2013,13/09/2017 00:00:00,
240,Consumo Próprio,Sudeste,294.36,9,2014,13/09/2017 00:00:00,
241,Consumo Próprio,Sudeste,418.80,9,2015,13/09/2017 00:00:00,
242,Consumo Próprio,Sudeste,472.51,9,2016,13/09/2017 00:00:00,
243,Consumo Próprio,Sul,191.85,12,2012,13/09/2017 00:00:00,
244,Consumo Próprio,Sul,256.30,12,2013,13/09/2017 00:00:00,
245,Consumo Próprio,Sul,280.66,12,2014,13/09/2017 00:00:00,
246,Consumo Próprio,Sul,409.98,12,2015,13/09/2017 00:00:00,
247,Consumo Próprio,Sul,402.73,12,2016,13/09/2017 00:00:00,
248,Consumo Próprio,Sul,451.85,3,2003,13/09/2017 00:00:00,
249,Consumo Próprio,Sul,202.17,3,2012,13/09/2017 00:00:00,
250,Consumo Próprio,Sul,163.76,3,2013,13/09/2017 00:00:00,
251,Consumo Próprio,Sul,254.02,3,2014,13/09/2017 00:00:00,
252,Consumo Próprio,Sul,336.50,3,2015,13/09/2017 00:00:00,
253,Consumo Próprio,Sul,460.05,3,2016,13/09/2017 00:00:00,
254,Consumo Próprio,Sul,403.90,3,2017,13/09/2017 00:00:00,
255,Consumo Próprio,Sul,202.17,6,2012,13/09/2017 00:00:00,
256,Consumo Próprio,Sul,244.95,6,2013,13/09/2017 00:00:00,
257,Consumo Próprio,Sul,256.85,6,2014,13/09/2017 00:00:00,
258,Consumo Próprio,Sul,376.49,6,2015,13/09/2017 00:00:00,
259,Consumo Próprio,Sul,437.03,6,2016,13/09/2017 00:00:00,
260,Consumo Próprio,Sul,180.75,9,2012,13/09/2017 00:00:00,
261,Consumo Próprio,Sul,250.95,9,2013,13/09/2017 00:00:00,
262,Consumo Próprio,Sul,253.13,9,2014,13/09/2017 00:00:00,
263,Consumo Próprio,Sul,397.24,9,2015,13/09/2017 00:00:00,
264,Consumo Próprio,Sul,404.88,9,2016,13/09/2017 00:00:00,
265,Iluminação Pública,Brasil,338.63,12,2012,13/09/2017 00:00:00,
266,Iluminação Pública,Brasil,163.33,12,2013,13/09/2017 00:00:00,
267,Iluminação Pública,Brasil,178.75,12,2014,13/09/2017 00:00:00,
268,Iluminação Pública,Brasil,248.29,12,2015,13/09/2017 00:00:00,
269,Iluminação Pública,Brasil,255.27,12,2016,13/09/2017 00:00:00,
270,Iluminação Pública,Brasil,260.20,3,2003,13/09/2017 00:00:00,
271,Iluminação Pública,Brasil,170.29,3,2012,13/09/2017 00:00:00,
272,Iluminação Pública,Brasil,281.41,3,2013,13/09/2017 00:00:00,
273,Iluminação Pública,Brasil,164.32,3,2014,13/09/2017 00:00:00,
274,Iluminação Pública,Brasil,210.62,3,2015,13/09/2017 00:00:00,
275,Iluminação Pública,Brasil,266.26,3,2016,13/09/2017 00:00:00,
276,Iluminação Pública,Brasil,260.83,3,2017,13/09/2017 00:00:00,
277,Iluminação Pública,Brasil,170.29,6,2012,13/09/2017 00:00:00,
278,Iluminação Pública,Brasil,157.20,6,2013,13/09/2017 00:00:00,
279,Iluminação Pública,Brasil,166.85,6,2014,13/09/2017 00:00:00,
280,Iluminação Pública,Brasil,232.91,6,2015,13/09/2017 00:00:00,
281,Iluminação Pública,Brasil,256.66,6,2016,13/09/2017 00:00:00,
282,Iluminação Pública,Brasil,331.76,9,2012,13/09/2017 00:00:00,
283,Iluminação Pública,Brasil,159.29,9,2013,13/09/2017 00:00:00,
284,Iluminação Pública,Brasil,164.13,9,2014,13/09/2017 00:00:00,
285,Iluminação Pública,Brasil,243.96,9,2015,13/09/2017 00:00:00,
286,Iluminação Pública,Brasil,265.29,9,2016,13/09/2017 00:00:00,
287,Iluminação Pública,Centro-Oeste,367.88,12,2012,13/09/2017 00:00:00,
288,Iluminação Pública,Centro-Oeste,160.77,12,2013,13/09/2017 00:00:00,
289,Iluminação Pública,Centro-Oeste,172.53,12,2014,13/09/2017 00:00:00,
290,Iluminação Pública,Centro-Oeste,255.54,12,2015,13/09/2017 00:00:00,
291,Iluminação Pública,Centro-Oeste,254.97,12,2016,13/09/2017 00:00:00,
292,Iluminação Pública,Centro-Oeste,265.76,3,2003,13/09/2017 00:00:00,
293,Iluminação Pública,Centro-Oeste,174.16,3,2012,13/09/2017 00:00:00,
294,Iluminação Pública,Centro-Oeste,314.71,3,2013,13/09/2017 00:00:00,
295,Iluminação Pública,Centro-Oeste,160.97,3,2014,13/09/2017 00:00:00,
296,Iluminação Pública,Centro-Oeste,219.09,3,2015,13/09/2017 00:00:00,
297,Iluminação Pública,Centro-Oeste,263.35,3,2016,13/09/2017 00:00:00,
298,Iluminação Pública,Centro-Oeste,258.68,3,2017,13/09/2017 00:00:00,
299,Iluminação Pública,Centro-Oeste,174.16,6,2012,13/09/2017 00:00:00,
300,Iluminação Pública,Centro-Oeste,155.55,6,2013,13/09/2017 00:00:00,
301,Iluminação Pública,Centro-Oeste,161.94,6,2014,13/09/2017 00:00:00,
302,Iluminação Pública,Centro-Oeste,239.26,6,2015,13/09/2017 00:00:00,
303,Iluminação Pública,Centro-Oeste,259.18,6,2016,13/09/2017 00:00:00,
304,Iluminação Pública,Centro-Oeste,328.81,9,2012,13/09/2017 00:00:00,
305,Iluminação Pública,Centro-Oeste,155.98,9,2013,13/09/2017 00:00:00,
306,Iluminação Pública,Centro-Oeste,160.89,9,2014,13/09/2017 00:00:00,
307,Iluminação Pública,Centro-Oeste,252.72,9,2015,13/09/2017 00:00:00,
308,Iluminação Pública,Centro-Oeste,314.10,9,2016,13/09/2017 00:00:00,
309,Iluminação Pública,Nordeste,332.40,12,2012,13/09/2017 00:00:00,
310,Iluminação Pública,Nordeste,164.31,12,2013,13/09/2017 00:00:00,
311,Iluminação Pública,Nordeste,182.86,12,2014,13/09/2017 00:00:00,
312,Iluminação Pública,Nordeste,227.27,12,2015,13/09/2017 00:00:00,
313,Iluminação Pública,Nordeste,247.47,12,2016,13/09/2017 00:00:00,
314,Iluminação Pública,Nordeste,230.03,3,2003,13/09/2017 00:00:00,
315,Iluminação Pública,Nordeste,167.92,3,2012,13/09/2017 00:00:00,
316,Iluminação Pública,Nordeste,287.62,3,2013,13/09/2017 00:00:00,
317,Iluminação Pública,Nordeste,165.67,3,2014,13/09/2017 00:00:00,
318,Iluminação Pública,Nordeste,206.82,3,2015,13/09/2017 00:00:00,
319,Iluminação Pública,Nordeste,234.96,3,2016,13/09/2017 00:00:00,
320,Iluminação Pública,Nordeste,255.19,3,2017,13/09/2017 00:00:00,
321,Iluminação Pública,Nordeste,167.92,6,2012,13/09/2017 00:00:00,
322,Iluminação Pública,Nordeste,165.22,6,2013,13/09/2017 00:00:00,
323,Iluminação Pública,Nordeste,170.91,6,2014,13/09/2017 00:00:00,
324,Iluminação Pública,Nordeste,218.51,6,2015,13/09/2017 00:00:00,
325,Iluminação Pública,Nordeste,244.44,6,2016,13/09/2017 00:00:00,
326,Iluminação Pública,Nordeste,328.61,9,2012,13/09/2017 00:00:00,
327,Iluminação Pública,Nordeste,164.92,9,2013,13/09/2017 00:00:00,
328,Iluminação Pública,Nordeste,171.37,9,2014,13/09/2017 00:00:00,
329,Iluminação Pública,Nordeste,223.96,9,2015,13/09/2017 00:00:00,
330,Iluminação Pública,Nordeste,246.85,9,2016,13/09/2017 00:00:00,
331,Iluminação Pública,Norte,348.23,12,2012,13/09/2017 00:00:00,
332,Iluminação Pública,Norte,184.71,12,2013,13/09/2017 00:00:00,
333,Iluminação Pública,Norte,199.27,12,2014,13/09/2017 00:00:00,
334,Iluminação Pública,Norte,247.40,12,2015,13/09/2017 00:00:00,
335,Iluminação Pública,Norte,284.35,12,2016,13/09/2017 00:00:00,
336,Iluminação Pública,Norte,267.96,3,2003,13/09/2017 00:00:00,
337,Iluminação Pública,Norte,163.35,3,2012,13/09/2017 00:00:00,
338,Iluminação Pública,Norte,304.67,3,2013,13/09/2017 00:00:00,
339,Iluminação Pública,Norte,188.24,3,2014,13/09/2017 00:00:00,
340,Iluminação Pública,Norte,230.53,3,2015,13/09/2017 00:00:00,
341,Iluminação Pública,Norte,274.35,3,2016,13/09/2017 00:00:00,
342,Iluminação Pública,Norte,307.64,3,2017,13/09/2017 00:00:00,
343,Iluminação Pública,Norte,163.35,6,2012,13/09/2017 00:00:00,
344,Iluminação Pública,Norte,168.42,6,2013,13/09/2017 00:00:00,
345,Iluminação Pública,Norte,187.92,6,2014,13/09/2017 00:00:00,
346,Iluminação Pública,Norte,238.95,6,2015,13/09/2017 00:00:00,
347,Iluminação Pública,Norte,226.80,6,2016,13/09/2017 00:00:00,
348,Iluminação Pública,Norte,345.61,9,2012,13/09/2017 00:00:00,
